Removed Pin From Net: NetName=+5 Pin=C7-1
Removed Pin From Net: NetName=GND Pin=C7-2
Removed Pin From Net: NetName=+12 Pin=C8-1
Removed Pin From Net: NetName=GND Pin=C8-2
Removed Pin From Net: NetName=+3.3 Pin=C9-1
Removed Pin From Net: NetName=GND Pin=C9-2
Removed Pin From Net: NetName=+12 Pin=C10-1
Removed Pin From Net: NetName=GND Pin=C10-2
Removed Pin From Net: NetName=GND Pin=U4-1
Removed Pin From Net: NetName=+12 Pin=U4-3
Removed Pin From Net: NetName=+12 Pin=U5-3
Removed Member From Class: ClassName=C9_Nets Member=+3.3
Removed Member From Class: ClassName=C7_Nets Member=+5
Removed Member From Class: ClassName=C8_Nets Member=+12
Removed Member From Class: ClassName=C10_Nets Member=+12
Removed Member From Class: ClassName=U5_Nets Member=+12
Removed Member From Class: ClassName=C7_Nets Member=GND
Removed Member From Class: ClassName=C8_Nets Member=GND
Removed Member From Class: ClassName=C9_Nets Member=GND
Removed Member From Class: ClassName=C10_Nets Member=GND
Removed Member From Class: ClassName=U4_Nets Member=GND
Removed Member From Class: ClassName=U5_Nets Member=GND
Change Component Footprint: Designator=C7 Old Footprint=KEMET_4 New Footprint=C0805
Change Component Footprint: Designator=C9 Old Footprint=KEMET_4 New Footprint=Kemet_63
Change Component Footprint: Designator=U4 Old Footprint=SOT223 New Footprint=SOIC8
Change Component Footprint: Designator=U5 Old Footprint=TO252 New Footprint=SOT223
Change Component Comment : Designator=C7 Old Comment=10uF New Comment=10nF
Change Component Comment : Designator=C9 Old Comment=10uF New Comment=100uF
Change Component Comment : Designator=U4 Old Comment=LM1117DT-5.0 New Comment=LM2675M-5.0
Change Component Comment : Designator=U5 Old Comment=LM1117 3.3 New Comment=LM1117 ADJ
Change Component Designator: OldDesignator=C8 NewDesignator=C9
Change Component Designator: OldDesignator=C9 NewDesignator=C10
Change Component Designator: OldDesignator=C10 NewDesignator=C8
Change Component Kind : Designator=C8 Old Kind=Standard New Kind=Standard (No BOM)
Change component parameters: Designator = "C9"; Footprint = "KEMET_4"; UniqueID = "\WFIIRMXI\OUNOEJJO"
Change component parameters (AddParameter): Name = "Tolérance de capacité"; Value = "± 20%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type de boîtier de condensateur"; Value = "-"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type de packaging"; Value = "Cut Tape"; VariantName = "[No Variations]"
Change component parameters: Designator = "C7"; Footprint = "C0805"; UniqueID = "\WFIIRMXI\QLNQOCHC"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Automotive Qualification Standard"; Value = "-"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = "0.01"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance Tolerance"; Value = "+80%, -20%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance Tolerance ±"; Value = "+80%, -20%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitor Terminals"; Value = "SMD"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ceramic Capacitor Case"; Value = "0805 [2012 Metric]"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.farnell.com/datasheets/1901289.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.farnell.com/datasheets/1901289.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric Characteristic"; Value = "Y5"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "MULTICOMP"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "MC0805F103Z500CT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MSL"; Value = "-"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Temperature Max"; Value = "85"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Temperature Min"; Value = "-30"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Temperature Range"; Value = "-30°C to +85°C<!--FANDB--><div class="features-and-benefits-container"><div class="features-and-benefits-desc-container"><span class="features-and-benefits-container-desc">SMD Multilayer Ceramic Capacitor, 0805 [2012 Metric], 0.01 µF, 50 V, +80%, -20%, Y5"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "Cut Tape"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pricing 1"; Value = "10=0.024, 100=0.0171, 500=0.011, 1000=0.0096, 2000=0.0077 (GBP)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Product Range"; Value = "MC Series"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "YES"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Stock 1"; Value = "38585"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Farnell"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "1759247"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SVHC"; Value = "No SVHC (07-Jul-2017)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "50"; VariantName = "[No Variations]"
Change component parameters: Designator = "C10"; Footprint = "Kemet_63"; UniqueID = "\WFIIRMXI\JXFGCYRE"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Capacité"; Value = "100"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.epcos.com/inf/20/30/db/alu_x/B41142.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.epcos.com/inf/20/30/db/alu_x/B41142.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Courant d'ondulation c.a."; Value = "300"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Courant d'ondulation c.a. à  100Hz"; Value = "300"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Diamètre"; Value = "6.3"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Durée de vie @ température"; Value = "2000 heures @ 105"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Fréquence, impédance"; Value = "100"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Hauteur"; Value = "7.7"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Impédance"; Value = "0.26"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Longueur/hauteur"; Value = "7.7"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "EPCOS"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "B41142A4107M"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pricing 1"; Value = "10=0,123, 50=0,095, 100=0,078, 250=0,07, 1000=0,062 (EUR)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Product Range"; Value = "EPCOS - B41142 Series"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "YES"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Résistance, ESR"; Value = "0.16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Farnell"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "1735328"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SVHC"; Value = "No SVHC (19-Dec-2012)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Température, courant ondulatoire"; Value = "105"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Température, ESR"; Value = "20"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Température, impédance"; Value = "20"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Température de fonctionnement"; Value = "-55°C à +105"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Température de fonctionnement max.."; Value = "105"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Température d'utilisation min"; Value = "-55"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tension"; Value = "16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolérance de capacité"; Value = "± 20%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type de boîtier"; Value = "CMS"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type de boîtier de condensateur"; Value = "Radial Can - SMD"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type de packaging"; Value = "Cut Tape"; VariantName = "[No Variations]"
Change component parameters: Designator = "U4"; Footprint = "SOIC8"; UniqueID = "\WFIIRMXI\EMLJRKTH"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Code_IPC"; Value = "SOIC127P600-8"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Code_JEDEC"; Value = "MS-012-AA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "LM2675 Datasheet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.national.com/ds/LM/LM2675.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "LM2675 Web Page"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.national.com/pf/LM/LM2675.html"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink3Description"; Value = "M08A Package Page"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.national.com/packaging/folders/m08a.html"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CompType"; Value = "Switcher"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DatasheetVersion"; Value = "Jun-2005"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "National Semiconductor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageDescription"; Value = "SOIC Narrow, 4.9 x 3.9 x 1.45mm, 8 Lead, 1.27mm Pitch"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageReference"; Value = "M08A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageTopMarking"; Value = "NSZXTT*2675*M5.0"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageVersion"; Value = "revM, May-2009"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PartNumber"; Value = "LM2675M-5.0"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PinCount"; Value = "8"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PowerWise"; Value = "N"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "4-Dec-2008"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "N"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Farnell"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "9489746"; VariantName = "[No Variations]"
Change component parameters: Designator = "U5"; Footprint = "SOT223"; UniqueID = "\WFIIRMXI\YSDKKJEU"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Accuracy"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case/Package"; Value = "SOT-223"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.ti.com/lit/ds/symlink/tlv1117.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.ti.com/lit/ds/symlink/tlv1117.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "http://www.farnell.com/cad/1614300.zip"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.farnell.com/cad/1614300.zip"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink3Description"; Value = "http://www.farnell.com/datasheets/1882372.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.farnell.com/datasheets/1882372.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink4Description"; Value = "http://www.jameco.com/Jameco/Products/ProdDS/1992048.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink4URL"; Value = "http://www.jameco.com/Jameco/Products/ProdDS/1992048.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Plating"; Value = "Matte,Tin"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Current Rating"; Value = "800A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dropout Voltage"; Value = "1.2V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height"; Value = "1.6mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Length"; Value = "6.5mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "LM1117IMP-ADJ/NOPB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Input Voltage"; Value = "15V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = "125°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Output Current"; Value = "800mA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Output Voltage"; Value = "13.8V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Supply Voltage"; Value = "13.75V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Input Voltage"; Value = "2.6V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = "-40°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Output Voltage"; Value = "1.25V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Supply Voltage"; Value = "1.5V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Outputs"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Pins"; Value = "4"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Output Current"; Value = "800mA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Output Type"; Value = "Adjustable"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Output Voltage"; Value = "13.8V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Output Voltage Accuracy"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Polarity"; Value = "Positive"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Quiescent Current"; Value = "5mA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Reference Voltage"; Value = "1.262V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Stock 1"; Value = "0"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Farnell"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "2435808"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Width"; Value = "3.56mm"; VariantName = "[No Variations]"
Added Component: Designator=C21(C0805)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.farnell.com/datasheets/1520827.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.farnell.com/datasheets/1520827.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "MULTICOMP"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "MCCA000296"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "100=0,01, 500=0,008, 1000=0,006, 4000=0,005 (EUR)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1759167"; VariantName = "[No Variations]"
Added Component: Designator=D18(SMA)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Average Rectified Current"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "SMA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "https://datasheet.ciiva.com/16744/ss14-16744879.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://datasheet.ciiva.com/16744/ss14-16744879.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "https://datasheet.ciiva.com/34301/1089027-34301973.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://datasheet.ciiva.com/34301/1089027-34301973.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/4713/ss14-197224-4713938.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/4713/ss14-197224-4713938.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "https://datasheet.ciiva.com/7965/1766303-7965241.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://datasheet.ciiva.com/7965/1766303-7965241.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "https://datasheet.ciiva.com/910/ss12-910696.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "https://datasheet.ciiva.com/910/ss12-910696.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "https://datasheet.ciiva.com/22651/1880990-22651980.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "https://datasheet.ciiva.com/22651/1880990-22651980.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "https://datasheet.ciiva.com/910/ss12-910697.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "https://datasheet.ciiva.com/910/ss12-910697.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink8Description"; Value = "https://datasheet.ciiva.com/8303/ss19-8303766.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink8URL"; Value = "https://datasheet.ciiva.com/8303/ss19-8303766.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink9Description"; Value = "https://datasheet.ciiva.com/910/ss12-910695.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink9URL"; Value = "https://datasheet.ciiva.com/910/ss12-910695.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink10Description"; Value = "https://datasheet.ciiva.com/25951/ss19-25951496.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink10URL"; Value = "https://datasheet.ciiva.com/25951/ss19-25951496.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current Rating"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Description 1"; Value = "DIODE SCHOTTKY 40V 1A SMA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Element Configuration"; Value = "Single"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage"; Value = "500"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "2.2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "4.75"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer 1"; Value = "Fairchild Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number 1"; Value = "SS14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Forward Surge Current (Ifsm)"; Value = "40"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "125"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "1.1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Repetitive Reverse Voltage (Vrrm)"; Value = "40"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-65"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Elements"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminals"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Current"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "7500"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Non-Repetitive Surge Current"; Value = "40"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "200"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Polarity"; Value = "Standard"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Dissipation"; Value = "1.1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.305, 80=0.104, 300=0.0774, 700=0.0561, 2000=0.051, 6000=0.0478 (GBP)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Reverse Voltage (DC)"; Value = "40"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "21745"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1467537RL"; VariantName = "[No Variations]"
